0.	0.
0.0078125	-0.000015193799116519635
0.015625	-0.00006367479035790997
0.0234375	-0.0001445055845585852
0.03125	-0.00025772992957546266
0.0390625	-0.0004034091416759268
0.046875	-0.0005816221747452838
0.0546875	-0.0007924664845153006
0.0625	-0.0010360561298561712
0.0703125	-0.0013125180807355289
0.078125	-0.0016220106882913403
0.0859375	-0.001964701481606169
0.09375	-0.002340777983676594
0.1015625	-0.002750444391853439
0.109375	-0.0031939269467086934
0.1171875	-0.0036714685310721426
0.125	-0.004183333728493251
0.1328125	-0.004729804908470542
0.140625	-0.0053111864102667935
0.1484375	-0.0059278023034158855
0.15625	-0.006579997481568403
0.1640625	-0.007268138098199405
0.171875	-0.00799261200034124
0.1796875	-0.008753829196422345
0.1875	-0.009552222326589487
0.1953125	-0.010388247187359206
0.203125	-0.01126238343163895
0.2109375	-0.012175135012265014
0.21875	-0.013127030650478353
0.2265625	-0.014118624749490438
0.234375	-0.015150498010480427
0.2421875	-0.01622325814366131
0.25	-0.017337540602464483
0.2578125	-0.01849440144198173
0.265625	-0.01969406503803908
0.2734375	-0.020937045423101867
0.28125	-0.02222393790102252
0.2890625	-0.02355556203160505
0.296875	-0.024934165652962383
0.3046875	-0.02635996064021009
0.3125	-0.027833301136194533
0.3203125	-0.029355250014997294
0.328125	-0.030926536476329924
0.3359375	-0.03254839287038004
0.34375	-0.03422184330582087
0.34765625	-0.033836826167973816
0.3515625	-0.03227847994677914
0.35546875	-0.029598601416735624
0.359375	-0.025846095371316793
0.36328125	-0.02106703558499195
0.3671875	-0.015305171010783448
0.37109375	-0.008601565389252545
0.375	-0.0009954954243585796
0.3828125	0.01565104598862034
0.390625	0.0311568095192454
0.3984375	0.04561112130802192
0.40625	0.05909985208557031
0.4140625	0.07168966241040378
0.421875	0.08345410374676532
0.4296875	0.09445429521991064
0.4375	0.10474015927629798
0.4453125	0.11436808110090446
0.453125	0.12338616272481667
0.4609375	0.13182996642796663
0.46875	0.13974377653364123
0.4765625	0.1471629704647604
0.484375	0.1541184115010973
0.4921875	0.16064210575371524
0.5	0.16676262673845502
0.5078125	0.1725046385715583
0.515625	0.1778927608864192
0.5234375	0.18294873430229716
0.53125	0.1876927709644258
0.5390625	0.19214482657376655
0.546875	0.1963214390436032
0.5546875	0.200239736843216
0.5625	0.20391507052787194
0.5703125	0.2073608677815545
0.578125	0.21059182536690188
0.5859375	0.21361780884234335
0.59375	0.21645246761097636
0.6015625	0.21910751024900021
0.609375	0.2215894410206537
0.6171875	0.22391045944054586
0.625	0.22607833373434488
0.6328125	0.22810207021138862
0.640625	0.22999017726691484
0.6484375	0.23174939355625657
0.65625	0.233384302948335
0.6640625	0.2349014055402377
0.671875	0.23630913936311673
0.6796875	0.2376138360252269
0.6875	0.23881954808800337
0.6953125	0.23993122437145648
0.703125	0.24095334902240317
0.7109375	0.24188929262958503
0.71875	0.2427449147511466
0.7265625	0.24352667327787714
0.734375	0.24423671351616194
