0.	0.
0.0078125	-1.1401948743988083e-6
0.015625	-5.304389584490396e-6
0.0234375	-0.000012245568901000617
0.03125	-0.0000219650154038452
0.0390625	-0.00003446452540905525
0.046875	-0.000049746409646250767
0.0546875	-0.00006781349417896616
0.0625	-0.00008866912149299577
0.0703125	-0.00011231715180442155
0.078125	-0.00013876196456258063
0.0859375	-0.00016800846015751122
0.09375	-0.00020006206183396472
0.1015625	-0.00023492871781068895
0.109375	-0.00027261490360699296
0.1171875	-0.0003131276245789467
0.125	-0.00035647441866708414
0.1328125	-0.00040266452431494417
0.140625	-0.00045170717996606546
0.1484375	-0.0005036123198291139
0.15625	-0.0005583894142693372
0.1640625	-0.0006160498910496148
0.171875	-0.0006766029682086936
0.1796875	-0.0007400622112383075
0.1875	-0.0008064360272326533
0.1953125	-0.0008757280648795521
0.203125	-0.000947957105834537
0.2109375	-0.0010231277087119016
0.21875	-0.0011012607104644051
0.2265625	-0.001182362678366494
0.234375	-0.0012664555160454777
0.2421875	-0.0013535476388327793
0.25	-0.001443662236503596
0.2578125	-0.0015368249587717976
0.265625	-0.0016330533942561275
0.2734375	-0.0017323804379904826
0.28125	-0.0018348148377527402
0.2890625	-0.0019403941310974866
0.296875	-0.002049125276460949
0.3046875	-0.0021610506163368876
0.3125	-0.0022761752417487986
0.3203125	-0.0023944960611118385
0.328125	-0.002516059503768993
0.3359375	-0.0026408621618003647
0.34375	-0.002768954212598821
0.3515625	-0.0029003324355113395
0.359375	-0.003035050679885449
0.3671875	-0.003173108886734617
0.375	-0.003314561210482588
0.3828125	-0.003459400608045563
0.390625	-0.0036076926175238997
0.3984375	-0.003759450995987546
0.40625	-0.003914722617682647
0.4140625	-0.004073524506979785
0.421875	-0.004235903113669765
0.4296875	-0.0044018753950880694
0.4375	-0.0045714906768658725
0.4453125	-0.004744757903624255
0.453125	-0.004921738259519272
0.4609375	-0.005102449671553915
0.46875	-0.0052869484612312
0.4765625	-0.005475253315808003
0.484375	-0.005667423380747362
0.4921875	-0.005863480701756805
0.5	-0.00606348459915877
0.5078125	-0.0062674457196160195
0.515625	-0.006475439418082393
0.5234375	-0.006687487203147404
0.53125	-0.006903658696063319
0.5390625	-0.007123978202104221
0.546875	-0.007348516861645247
0.5546875	-0.0075773010763416715
0.5625	-0.007810404151017907
0.5703125	-0.008047842830337958
0.578125	-0.008289705462799443
0.5859375	-0.008536023525767758
0.59375	-0.008786876051337444
0.6015625	-0.009042296882476989
0.609375	-0.009302366989404134
0.6171875	-0.00956712246383634
0.625	-0.009836646301385251
0.6328125	-0.010110958848769046
0.640625	-0.01039016481315994
0.6484375	-0.010674297316234843
0.65625	-0.010963455107873457
0.6640625	-0.011257674588232297
0.671875	-0.01155705716678034
0.6796875	-0.011861642858850706
0.6875	-0.012171535305796321
0.6953125	-0.012486760522901545
0.703125	-0.012807443544526984
0.7109375	-0.01313362923371843
0.71875	-0.013465431412438368
0.7265625	-0.013802898428819889
0.734375	-0.014146146855340979
0.7421875	-0.01449522780442361
0.75	-0.014850261318547942
0.7578125	-0.015211294326118662
0.765625	-0.015578461254030748
0.7734375	-0.01595182954552682
0.78125	-0.01633152121672589
0.7890625	-0.016717603319049687
0.796875	-0.017110206401615778
0.8046875	-0.017509402971799048
0.8125	-0.017915327621213478
0.8203125	-0.01832805365199042
0.828125	-0.018747725929042645
0.8359375	-0.01917444040036293
0.84375	-0.019608330455676296
0.8515625	-0.0200494933336049
0.859375	-0.020498072217431516
0.8671875	-0.020954170785727737
0.875	-0.02141793823879755
0.8828125	-0.02188948046847555
0.890625	-0.022368958451931445
0.8984375	-0.022856493016980672
0.90625	-0.02335224214894759
0.9140625	-0.02385632633521484
0.921875	-0.02436891890071625
0.9296875	-0.02489015355273588
0.9375	-0.025420206243366064
0.9453125	-0.02595921265905708
0.953125	-0.026507362878991844
0.9609375	-0.027064804486504685
0.96875	-0.027631732662233927
0.9765625	-0.028208298470563293
0.984375	-0.02879471125758354
0.9921875	-0.0293911363009437
1.	-0.029997786360845918
1.0078125	-0.030614832476064693
1.015625	-0.03124250226569269
1.0234375	-0.031880985085098845
1.03125	-0.03253050657500692
1.0390625	-0.0331912543920759
1.046875	-0.03386348363161198
1.0546875	-0.03454740985362579
1.0625	-0.03524329427825876
1.0703125	-0.035951363333697445
1.078125	-0.03667188693776851
1.0859375	-0.03740510545429775
1.09375	-0.038151295544923004
1.1015625	-0.038910705515018025
1.109375	-0.03968363649916461
1.1171875	-0.04047036468634798
1.125	-0.041271198224491115
1.1328125	-0.042086425947525985
1.140625	-0.042916380827244166
1.1484375	-0.04376137800593619
1.15625	-0.044621743042469714
1.1640625	-0.045497821223269425
1.171875	-0.04638996174130096
1.1796875	-0.04729852759283362
1.1875	-0.048223901029180144
1.1953125	-0.049166458348885174
1.203125	-0.05012660638544618
1.2109375	-0.05110474199542631
1.21875	-0.052101299382903116
1.2265625	-0.05311669680845152
1.234375	-0.05415139664147543
1.2421875	-0.055205859224952435
1.25	-0.05628054092003939
1.265625	-0.057128931384898336
1.28125	-0.05676514814373425
1.296875	-0.05525136564661088
1.3125	-0.052645455691566624
1.328125	-0.04900002998203989
1.34375	-0.044363198045112046
1.359375	-0.03877929689179412
1.375	-0.032287798230499994
1.3828125	-0.028556686347783928
1.390625	-0.024925732551926785
1.3984375	-0.021392260991601204
